Temperatur,KielerWoche,school_holiday,public_holiday,Month,sin_season,cos_season,is_weekend,lag_1,lag_2,lag_7,lag_14,roll7_mean,roll7_std,roll14_mean,roll14_std,roll30_mean,roll30_std,Wochentag_Friday,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Thursday,Wochentag_Tuesday,Wochentag_Wednesday,lag_1_isna,lag_2_isna,lag_7_isna,lag_14_isna,roll7_mean_isna,roll7_std_isna,roll14_mean_isna,roll14_std_isna,roll30_mean_isna,roll30_std_isna,umsatz
19.25,0,0,0,7,-0.17976658572556214,-0.9837092937736098,1,278.282264047648,296.230038738281,308.145249811727,309.491842337963,280.7257715054258,22.91261533336511,278.83264107562184,34.50630677029891,280.50687344299797,39.57624538814949,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,262.303945351064
19.375,0,0,0,7,-0.19667288979357622,-0.9804691603616321,0,262.303945351064,278.282264047648,252.941627806535,304.800400892429,274.17701372533116,20.154651810123266,275.462077005129,33.57319102200657,279.9632785012033,39.71492691296949,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,260.211558815196
19.625,0,0,0,7,-0.2135209154397959,-0.9769384927771817,0,260.211558815196,262.303945351064,248.53982558714,289.298377908159,275.215575297997,19.03418846124488,272.2771597138981,32.67897265899976,280.69335700411324,39.11965077152444,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,256.913088405191
20.125,0,0,0,7,-0.23030567023061196,-0.973118337233262,0,256.913088405191,260.211558815196,299.243550702973,216.683347382259,276.4117557005757,17.258676335907083,269.96392474940035,32.52728598596792,278.9872304990377,38.99924274049631,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,305.043050526266
18.75,0,0,0,7,-0.24702218048093527,-0.9690098257244063,0,305.043050526266,256.913088405191,281.697843843677,207.500950654484,277.24025567533187,18.62268664878277,276.2753321168294,29.85653825604972,279.5124253709064,39.24803026095218,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,214.084788068538
23.25,0,0,0,7,-0.2636654927280072,-0.9646141756912435,0,214.084788068538,305.043050526266,296.230038738281,294.970876106508,267.58124770745485,29.9902614749134,276.7456062178333,28.720160985631548,278.3209961341234,40.69602798871566,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,235.351081587218
20.875,0,0,0,7,-0.2802306751992161,-0.9599326896597445,1,235.351081587218,214.084788068538,278.282264047648,315.830779238922,258.8842538287316,29.112028335741872,272.48704946645546,30.192295680471787,277.4874474150578,41.32783896711648,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,274.337912432376
14.5,0,0,0,7,-0.2967128192734901,-0.9549667548552553,1,274.337912432376,235.351081587218,262.303945351064,308.145249811727,258.3207750265498,28.709381068991686,269.5232732659878,27.529344556087363,277.65629713937176,41.30345879184103,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,366.640210113571
18.375,0,1,0,7,-0.3131070409358267,-0.9497178427914317,0,366.640210113571,274.337912432376,260.211558815196,252.941627806535,273.225955706908,50.178771843157726,273.7014847161196,36.740127495895685,280.82776592435096,44.354270650181874,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,243.511157551047
21.375,0,1,0,7,-0.3294084822245302,-0.9441875088341994,0,243.511157551047,366.640210113571,256.913088405191,248.53982558714,270.8401840977439,51.28548563664146,273.0278796978704,37.233165915029886,279.60523978631835,44.874929611863976,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,300.049805092917
23.75,0,1,0,7,-0.3456123126707333,-0.9383773917408642,0,300.049805092917,243.511157551047,305.043050526266,299.243550702973,277.0025721959904,51.9208034681271,276.70716394828304,37.17216925678976,281.756411996105,44.230662176788556,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,268.939645752758
18.375,0,1,0,7,-0.3617137307297674,-0.9322892131745134,0,268.939645752758,300.049805092917,214.084788068538,281.697843843677,271.84494294263214,50.44329056456676,274.542599308982,36.637373755595355,282.2256494472544,44.00962884348829,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,261.951424968471
19.375,0,1,0,7,-0.37770796520396466,-0.9259247771938499,0,261.951424968471,268.939645752758,235.351081587218,296.230038738281,278.68303392833684,44.161603168386385,273.13214081789584,36.72072530176955,281.9331316989807,44.11772368768973,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,332.284651666931
20.0,0,1,0,7,-0.39359027665646645,-0.9192859697186105,1,332.284651666931,261.951424968471,274.337912432376,278.282264047648,292.5306867968673,43.50221463163783,275.70747031279944,39.61546493891807,282.976274664518,44.94605419770424,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,254.280510145513
16.75,0,1,0,7,-0.4093559588156211,-0.9123747579707274,1,254.280510145513,332.284651666931,366.640210113571,262.303945351064,289.66534361302973,45.5142536300385,273.9930593197898,40.01282678835968,282.4077618129096,45.20548415128876,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,372.811026662913
15.875,0,1,0,7,-0.42500033996955394,-0.9051931898913975,0,372.811026662913,254.280510145513,243.511157551047,260.211558815196,290.54688883436427,47.27916804155845,281.88642227063616,47.69246415376659,284.6934647773116,47.9949391628784,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,294.634099970476
17.375,0,1,0,7,-0.4405187843504952,-0.8977433935342336,0,294.634099970476,372.811026662913,300.049805092917,256.913088405191,297.85016632285414,42.51058422559641,284.34517521029903,47.37533587332031,280.2334977389717,39.67232271124102,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,343.727054343196
14.875,0,1,0,7,-0.455906693508459,-0.8900275764346766,0,343.727054343196,294.634099970476,268.939645752758,305.043050526266,304.0897733586083,45.95327373031042,290.5461727772994,49.15661535395473,281.37467147247946,41.01270415737883,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,392.988955408933
14.0,0,1,0,7,-0.47115950767386394,-0.8820480249558535,0,392.988955408933,343.727054343196,261.951424968471,214.084788068538,321.8111033094904,53.44691221375689,296.8280231260613,56.25816047836339,284.3142899563629,45.64818916285518,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,320.141775558388
15.875,0,1,0,7,-0.4862727071086902,-0.8738071036110807,0,320.141775558388,392.988955408933,332.284651666931,235.351081587218,330.1240105366214,46.68209708441482,304.40352223247913,51.16970374386451,285.3424032113706,46.10932104417337,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,337.099137665563
17.625,0,1,0,8,-0.5012418134457756,-0.8653072543632061,1,337.099137665563,320.141775558388,254.280510145513,274.337912432376,330.81179425071167,46.75464652934103,311.6712405237895,47.71686450565867,289.3562628874807,45.157722315319,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,325.032374764974
21.5,0,1,0,8,-0.5160623910158526,-0.8565509959010037,1,325.032374764974,337.099137665563,372.811026662913,366.640210113571,340.9192034820633,33.10898172629611,315.2922735475465,46.57571607019617,293.273977024497,42.85074938091309,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,313.031624705495
26.0,0,1,0,8,-0.5307300481619331,-0.8475409228928312,0,313.031624705495,325.032374764974,294.634099970476,243.511157551047,332.3792889167179,31.164471503220042,311.4630888755411,44.17107304990105,293.8760019777966,43.00201563308276,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,278.341445348085
26.5,0,1,0,8,-0.5452404385406507,-0.8382797052177745,0,278.341445348085,313.031624705495,343.727054343196,300.049805092917,330.0517668278049,34.84444824236697,313.95096657532946,40.909856654957906,292.6263575147687,42.88657412826093,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,309.251750426175
21.75,0,1,0,8,-0.5595892624101763,-0.828770087174504,0,309.251750426175,278.341445348085,392.988955408933,268.939645752758,325.12672341108754,35.02534383598419,314.60824838484797,40.74291340028091,292.66324086858367,42.90085435737412,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,301.947104892243
27.625,0,1,0,8,-0.5737722679043243,-0.8190148866680802,0,301.947104892243,309.251750426175,320.141775558388,261.951424968471,312.12074476584615,18.746431146042063,316.96592403766823,38.8058949782853,294.2967567714405,42.264498917632494,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,307.464976007498
20.0,0,1,0,8,-0.5877852522924734,-0.8090169943749472,0,307.464976007498,301.947104892243,337.099137665563,332.284651666931,310.3097734014333,18.45243439701564,320.21689196902736,35.618034667654726,296.26092845211923,41.425593591862565,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,328.525075362716
19.125,0,1,0,8,-0.6016240632249227,-0.7987793728863648,1,328.525075362716,307.464976007498,325.032374764974,254.280510145513,309.08490735816946,16.565924469393373,319.94835080444057,35.53412509643591,297.23697927411064,41.841166501866574,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,419.863249187707
21.0,0,1,0,8,-0.6152845999633277,-0.7883050558305253,1,419.863249187707,328.525075362716,313.031624705495,372.811026662913,322.6321751328456,45.422826812542496,331.7756893074544,39.347642994625765,301.84249278557826,47.31742695468191,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,381.295172610081
22.5,0,1,0,8,-0.6287628145958345,-0.7775971469736268,0,381.295172610081,419.863249187707,278.341445348085,294.634099970476,332.3841105477864,50.10468069951031,332.3816997322521,40.08665608961907,304.67799724797163,49.469340570844665,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,310.788118274661
22.125,0,1,0,8,-0.6420547132365636,-0.7666588193001592,0,310.788118274661,381.295172610081,309.251750426175,343.727054343196,337.0193495372973,45.567264026096716,333.5355581825511,39.137805818454744,305.76152572220536,49.22665099175452,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,270.359419222473
19.125,0,1,0,8,-0.655156357209085,-0.7554933140726804,0,270.359419222473,310.788118274661,301.947104892243,392.988955408933,331.4633022224827,51.50189708767048,328.2950128167851,42.44077637889291,306.030041517919,49.002891082544515,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,376.975331769286
20.75,0,1,0,8,-0.6680638642135333,-0.7441039398713608,0,376.975331769286,270.359419222473,307.464976007498,320.141775558388,342.1816203477746,52.13865320208042,327.15118255681034,40.74498919005658,309.92216728305533,49.86763799662325,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,325.869900482332
24.0,0,1,0,8,-0.680773409477016,-0.732494071613579,0,325.869900482332,376.975331769286,328.525075362716,337.099137665563,344.8108952727508,50.53558177275122,327.56033433709206,40.69792103747797,312.2207276856267,48.92024636025497,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,302.288607115029
20.875,0,1,0,8,-0.6932812268869771,-0.7206671495538615,1,302.288607115029,325.869900482332,419.863249187707,325.032374764974,341.0628283802242,52.86405705939333,325.0738678691968,41.13139013617954,312.12891290525215,48.936764152393,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,400.83114144403
21.5,0,1,0,8,-0.7055836101071774,-0.70862667826446,1,400.83114144403,302.288607115029,381.295172610081,313.031624705495,338.3439558454132,48.44008365101779,330.4880654891294,45.84426781097457,318.3537913511019,47.901609384913904,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,295.759264675703
19.375,0,1,0,8,-0.7176769136759615,-0.6963762255968726,0,295.759264675703,400.83114144403,310.788118274661,278.341445348085,326.1245404262163,46.55122685968511,329.2543254870014,46.576745819067995,320.3673974540514,45.50171872073434,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,326.240478613795
19.25,0,1,0,8,-0.7295575540864876,-0.6839194216246105,0,326.240478613795,295.759264675703,270.359419222473,309.251750426175,328.33202047466403,46.06661327714067,332.6756850059806,44.25033190639954,322.09748299343204,44.670351774251166,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,322.838608950023
19.625,0,1,0,8,-0.7412220108485957,-0.6712599575675315,0,322.838608950023,326.240478613795,376.975331769286,301.947104892243,335.8290475785997,38.748579155472235,333.64617490054115,43.8442135511809,320.6374296213137,43.87297949147664,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,320.008480715538
20.375,0,1,0,8,-0.7526668275320083,-0.6584015846980489,0,320.008480715538,322.838608950023,325.869900482332,307.464976007498,327.69092599949283,34.40538909512309,334.9362731736337,43.099125922346424,323.1873403934634,41.388480797580016,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,336.15365965175
22.875,0,1,0,8,-0.7638886127905429,-0.64534811322955,0,336.15365965175,320.008480715538,302.288607115029,328.525075362716,329.1600344522668,34.53398944550552,336.9854648625088,42.36832249930993,324.3908022120912,41.21705130248333,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,343.654461267513
23.5,0,1,0,8,-0.7748840413670406,-0.6321034111873488,1,343.654461267513,336.15365965175,400.83114144403,419.863249187707,335.069442188336,32.65768328473937,338.06613528428005,42.328858323831305,326.881296062583,39.989953584498785,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,356.45634430368
21.625,0,1,0,8,-0.7856498550787144,-0.6186714032625032,1,356.45634430368,343.654461267513,295.759264675703,381.295172610081,328.73018545400026,19.367674643789858,333.53707064970666,35.79082089601259,330.0314600404233,38.38901808148969,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,406.293445886681
20.75,0,1,0,8,-0.7961828637826154,-0.6050560696488494,0,406.293445886681,356.45634430368,326.240478613795,310.788118274661,344.5207827698543,30.09489971596884,335.32266159803527,38.849605808925034,332.4984198477484,40.83863175312266,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,287.381087820119
17.75,0,1,0,8,-0.8064799463209447,-0.5912614448635783,0,287.381087820119,406.293445886681,322.838608950023,270.359419222473,338.9694412279006,36.85392652528826,333.6507308512823,40.45710936470961,333.6017724369019,39.060974484892,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,324.423739102114
22.125,0,1,0,8,-0.8165380514459157,-0.5772916165517278,0,324.423739102114,287.381087820119,320.008480715538,376.975331769286,339.19588839248496,36.74299514672771,337.5124679855424,36.31981355133791,331.9888628515419,38.37916930629224,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,318.973552484698
18.125,0,1,0,8,-0.8263541987239094,-0.5631507242749189,0,318.973552484698,324.423739102114,336.15365965175,325.869900482332,339.048041502365,36.83503630919959,333.3694837509289,34.74605505668563,332.8001779353493,37.815400754134686,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,302.491389703597
19.625,0,1,0,8,-0.8359254794186365,-0.5488429582847199,0,302.491389703597,318.973552484698,343.654461267513,302.288607115029,334.23914579548597,39.384964132694876,331.6995901238765,35.68335289810909,331.425655780696,38.15245198118147,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,328.768757736105
20.125,0,0,0,8,-0.8452490573530633,-0.5343725582809785,1,328.768757736105,302.491389703597,356.45634430368,400.83114144403,332.1126167195706,39.193270036894035,333.59102945395324,34.69251750544208,329.28498252493506,36.33760423259657,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,293.459745116119
19.375,0,0,0,8,-0.8543221697498269,-0.5197438121555157,1,293.459745116119,328.768757736105,406.293445886681,295.759264675703,323.113102549919,39.898126774291306,325.92164400195963,30.27087292388122,328.39558151019276,36.89142566317899,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,317.857054367892
21.875,0,0,0,8,-0.8631421280499115,-0.5049610547215202,0,317.857054367892,293.459745116119,287.381087820119,326.240478613795,310.4793323329491,16.033998233899652,327.5000575514017,29.13182735711389,327.7541787336038,36.902157714373715,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,196.31055630725
17.625,0,0,0,9,-0.8717063187093217,-0.4900286664290594,0,196.31055630725,317.857054367892,324.423739102114,322.838608950023,297.4692564025393,46.293773133857805,318.2193488152199,45.60354294577137,323.4634514516796,44.02546892847901,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,296.009442328884
17.0,0,0,0,9,-0.8800122039735356,-0.4749510720670502,0,296.009442328884,196.31055630725,318.973552484698,320.008480715538,293.4100711492207,44.7566170357285,316.30297977085286,45.95684303044836,322.89604537245924,44.27354492816913,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,287.10102163343
17.75,0,0,0,9,-0.888057322629493,-0.4597327394521046,0,287.10102163343,296.009442328884,302.491389703597,336.15365965175,288.8568524561824,43.3207389430553,313.9524469792737,46.58993126398519,323.1880312486374,43.997598015660046,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,256.826920421219
15.625,0,0,0,9,-0.8958392907349089,-0.4443781781046134,0,256.826920421219,287.10102163343,328.768757736105,343.654461267513,282.33335684441414,44.35132938757288,308.28625131995005,48.468096685653016,321.44053691513886,45.58275358865565,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,331.585851212094
14.125,0,0,0,9,-0.9033558023246842,-0.4288919379124841,1,331.585851212094,256.826920421219,293.459745116119,356.45634430368,282.7357987695554,44.852853011476014,307.424207744563,47.89458823191783,322.42849512580057,45.46673167400807,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,422.506310537134
17.0,0,0,0,9,-0.9106046300942162,-0.41327860778290443,1,422.506310537134,331.585851212094,317.857054367892,406.293445886681,301.171022401129,69.65685080176806,312.142062475524,55.71128623861947,326.26320627678837,48.88409900455501,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,306.134556055382
17.25,0,0,0,9,-0.9175836260593934,-0.3975428142825566,0,306.134556055382,422.506310537134,196.31055630725,287.381087820119,299.49637978505615,69.32897805633985,304.98785605900264,48.67772049965178,325.51685563321064,49.0191145893552,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,259.606631742264
17.5,0,0,0,9,-0.9242907221930934,-0.3816892202666586,0,259.606631742264,306.134556055382,296.009442328884,324.423739102114,308.53867627577245,56.58412489582977,303.00396633915585,49.99855530553633,320.1749683850292,47.07667154688011,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,290.365271054862
16.875,0,0,0,9,-0.9307239310379793,-0.3657225234972692,0,290.365271054862,259.606631742264,287.10102163343,318.973552484698,307.73236609376926,56.83209061586816,300.571218621495,49.703889506675594,317.14397166652185,45.9187842155632,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,283.205964937396
17.625,0,0,0,9,-0.9368813462954315,-0.34964745525122826,0,283.205964937396,290.365271054862,256.826920421219,302.491389703597,307.1759294229073,57.08625603663709,298.0163909395448,49.6043750693824,316.22456655527975,46.324768018429616,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,268.218856479745
15.0,0,0,0,9,-0.9427611433904206,-0.33346877891818705,0,268.218856479745,283.205964937396,331.585851212094,328.768757736105,308.80334885983956,55.553480443568624,295.56835285212685,50.208556823262406,316.15321446385553,46.399436513093775,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,313.184481077626
18.5,0,0,0,9,-0.9483615800121716,-0.31719128858910595,1,313.184481077626,268.218856479745,422.506310537134,293.459745116119,306.17458169777274,54.72493966023239,294.45519023366404,49.58473910121105,314.0268527741335,44.955213174962545,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,291.384483107582
18.5,0,0,0,9,-0.9536809966304455,-0.300819807635668,1,291.384483107582,313.184481077626,306.134556055382,317.857054367892,287.44289206497956,19.141824325083004,294.3069572330543,49.591045470787854,312.8773388616418,45.08266056105324,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,317.027305488424
17.625,0,0,0,9,-0.9587178169872964,-0.2843591872810036,0,317.027305488424,291.384483107582,259.606631742264,196.31055630725,288.9989991268427,21.24211838744498,294.24768945594946,49.56122185580801,313.3686288074216,45.04358128076444,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,268.547450934084
13.875,0,0,0,9,-0.9634705485641486,-0.26781430516217486,0,268.547450934084,317.027305488424,290.365271054862,296.009442328884,290.2762590113884,19.366209295399834,299.4074676435804,41.720853586098734,308.95917245709006,42.59462080874741,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,273.980818786363
15.25,0,0,0,9,-0.9679377830240641,-0.25119006388481957,0,273.980818786363,268.547450934084,283.205964937396,287.10102163343,287.9356229730314,20.32028454678748,297.83399453340036,42.27064043904874,308.2332242607788,43.010899809376255,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,289.262509645385
18.0,0,0,0,9,-0.9721181966290612,-0.23449138957041052,0,289.262509645385,273.980818786363,268.218856479745,256.826920421219,288.8008436456013,20.213998861333675,297.9883865342543,42.23235315590902,307.0006252951651,43.00691017745446,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,244.38437926166
17.25,0,0,0,9,-0.9760105506323682,-0.21772323039653224,0,244.38437926166,289.262509645385,313.184481077626,331.585851212094,285.39591832873197,25.55935574819327,297.0996335942858,43.283054463683065,304.385484305553,44.37419995842097,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,320.346264402261
15.25,0,0,0,9,-0.9796136916454901,-0.20089055513063528,1,320.346264402261,244.38437926166,291.384483107582,422.506310537134,286.4190302322513,26.961945907817864,296.296805965012,42.694423735773334,304.39674376177715,44.37834347491808,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,428.872661572212
15.625,0,0,0,9,-0.9829265519799822,-0.18399835165767986,1,428.872661572212,320.346264402261,317.027305488424,306.134556055382,306.0601985843413,60.456088834314464,296.75154532466047,44.151141679580086,307.4873771591258,49.58895722518631,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,312.290301376533
13.375,0,0,0,9,-0.9859481499638303,-0.1670516255021195,0,312.290301376533,428.872661572212,268.547450934084,259.606631742264,305.383483711214,60.33926749178934,297.19124141902836,44.28223158422464,306.4419051627599,49.12864725042317,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,253.439662740014
14.25,0,0,0,9,-0.9886775902323404,-0.15005539834465262,0,253.439662740014,312.290301376533,273.980818786363,290.365271054862,303.2252282549183,62.12034552477162,296.7507436331534,44.713437714461996,303.0080157773043,49.11251723618106,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,203.366891249052
14.0,0,0,0,9,-0.9911140639934546,-0.13301470653419636,0,203.366891249052,253.439662740014,289.262509645385,283.205964937396,293.1375243210167,72.52326472531443,290.53657364702406,51.238459537135284,296.2437972893833,48.36533925659386,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,275.543754197184
16.0,0,0,0,9,-0.9932568492674143,-0.11593459959550066,0,275.543754197184,203.366891249052,244.38437926166,268.218856479745,291.17770211413085,72.83014742692284,289.98927287986606,51.363553257289986,295.8492195019522,48.488266841232154,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,213.812725299209
14.875,0,0,0,9,-0.9951053111006974,-0.09882013873287211,0,213.812725299209,275.543754197184,320.346264402261,313.184481077626,286.81032297663785,76.90642454269495,286.10312065268494,55.06239447209098,292.162185708522,50.407958211873414,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,278.025761115064
15.25,0,0,0,9,-0.99665890175417,-0.08167639533042288,1,278.025761115064,213.812725299209,428.872661572212,291.384483107582,280.76453679275255,75.48094379971621,283.59178351250193,54.53144679229606,290.7972593295342,50.2109356384222,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,259.479539645314
15.25,0,0,0,9,-0.9979171608653922,-0.06450844944931625,1,259.479539645314,278.025761115064,312.290301376533,317.027305488424,256.56551937462433,37.864065266937956,281.31285897948277,54.846490764499364,289.3635309942581,50.478873438751805,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,282.790580820186
14.625,0,0,0,9,-0.9988797155850335,-0.04732138832243232,0,282.790580820186,259.479539645314,253.439662740014,268.547450934084,252.35127358086044,31.781304977992466,278.86737864603725,53.886436765654054,287.8309250970608,49.93628650937696,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,248.782545827885
15.625,0,0,0,9,-0.9995462806873573,-0.03012030484690836,0,248.782545827885,282.790580820186,203.366891249052,273.980818786363,251.685971164842,31.80346132185609,277.4555997098801,54.433740565866664,286.34168512078634,50.42642500938453,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,243.885310409177
15.375,0,0,0,9,-0.9999166586547379,-0.012910296075008843,0,243.885310409177,248.782545827885,275.543754197184,289.262509645385,257.47431675914555,24.359608383509457,275.30592054008116,55.170792154001596,283.8759603221625,50.640326416997,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,237.220772688072
14.75,0,0,0,10,-0.9999907397361901,0.004303538296243821,0,237.220772688072,243.885310409177,213.812725299209,244.38437926166,251.9996051149867,23.92431583345179,271.58865361455884,55.9064129179757,285.23963420152324,48.71523711515232,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,222.946056290178
15.375,0,0,0,10,-0.9997685019798909,0.021516097436222233,0,222.946056290178,237.220772688072,278.025761115064,320.346264402261,253.30436668512516,21.634045000719933,270.0573448308815,56.991937424879644,282.804188000233,49.9684778650312,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,240.119361604335
14.375,0,0,1,10,-0.9992500112396835,0.03872228089217399,1,240.119361604335,222.946056290178,259.479539645314,428.872661572212,247.88916675502102,18.99832318477008,264.3268517738868,55.561898820689414,281.23813266592987,50.561867316759056,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,295.846113974453
15.625,0,0,0,10,-0.9984354211555643,0.05591699010060302,1,295.846113974453,240.119361604335,282.790580820186,312.290301376533,253.0843916591837,26.274884120376942,254.82495551690403,31.36234356440117,282.53877245103763,50.413909646426816,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,315.602900601372
16.5,0,0,0,10,-0.9973249731081555,0.07309512989807776,0,315.602900601372,295.846113974453,248.782545827885,253.439662740014,257.77186591363886,34.19190107544341,255.06156974724965,31.838129711543328,282.00600743068026,49.96012608955594,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,327.12246547276
14.875,0,0,0,10,-0.9959189961471792,0.0902516100310407,0,327.12246547276,315.602900601372,243.885310409177,203.366891249052,268.96328300576386,42.55678493263182,260.32462708530295,37.18975235267155,278.82654592853453,43.301788653665255,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,262.096918376241
13.0,0,0,0,10,-0.994217906893952,0.10738134666416306,0,262.096918376241,327.12246547276,237.220772688072,275.543754197184,271.564941286773,41.306459413765026,264.5196290229593,33.3888449911045,277.35862467256305,43.09004659616586,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,266.700728724313
11.875,0,0,0,10,-0.9922222094179324,0.12447926388678869,0,266.700728724313,262.096918376241,222.946056290178,213.812725299209,275.7763635776646,38.63790806737477,263.88798434632565,33.24759657942332,277.59509457196475,43.00865642890945,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,279.232059857983
11.125,0,0,0,10,-0.989932495087353,0.141540295217043,0,279.232059857983,266.700728724313,240.119361604335,278.025761115064,283.81722123020813,30.891315837706976,268.56079395766665,30.118294730794194,277.22398753206875,42.942648980202904,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,347.187545236976
9.75,0,0,0,10,-0.9873494423939864,0.15855938510313475,1,347.187545236976,279.232059857983,295.846113974453,259.479539645314,299.11267603487113,32.130667671711464,273.50092139494603,36.735399185860366,279.3567068753881,44.798677066673825,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,308.712885369114
